paper_id,title,year,month,topic,venue,citations,num_authors,page_length,has_code,impact_score
arxiv_2020_03872,Paper_3872,2020,1,Graph Neural Networks,ArXiv,14,4,12,False,0.1428853696938392
arxiv_2022_03873,Paper_3873,2022,5,Graph Neural Networks,ICCV,30,2,4,False,0.5573617017083652
arxiv_2024_03874,Paper_3874,2024,9,NLP,ICML,10,3,12,False,2.0440339268023857
arxiv_2022_03875,Paper_3875,2022,8,GANs,ICCV,6,2,15,False,9.462942401065675
arxiv_2024_03876,Paper_3876,2024,4,Diffusion Models,ArXiv,38,1,9,True,4.091124340867158
arxiv_2024_03877,Paper_3877,2024,8,LLMs,ArXiv,9,6,11,False,1.4166365289258072
arxiv_2020_03878,Paper_3878,2020,10,NLP,ICLR,45,4,5,False,4.284967303861268
arxiv_2024_03879,Paper_3879,2024,2,LLMs,ArXiv,14,6,18,False,1.4416795573823222
arxiv_2022_03880,Paper_3880,2022,3,Federated Learning,ICLR,75,3,16,True,8.838392733176185
arxiv_2024_03881,Paper_3881,2024,7,NLP,ArXiv,65,3,4,True,0.578991823235691
arxiv_2024_03882,Paper_3882,2024,6,LLMs,ArXiv,7,1,9,False,7.319509024105113
arxiv_2022_03883,Paper_3883,2022,11,Diffusion Models,ICML,6,1,16,True,1.0574446276067393
arxiv_2022_03884,Paper_3884,2022,3,NLP,ArXiv,7,3,9,True,5.587807949846089
arxiv_2022_03885,Paper_3885,2022,6,Federated Learning,ICLR,36,7,4,True,0.9946388096705554
arxiv_2022_03886,Paper_3886,2022,11,Computer Vision,ArXiv,28,4,4,False,7.838886008730732
arxiv_2022_03887,Paper_3887,2022,10,GANs,NeurIPS,5,2,8,False,15.046251971383235
arxiv_2020_03888,Paper_3888,2020,5,Reinforcement Learning,ArXiv,9,2,8,False,2.093309951470503
arxiv_2021_03889,Paper_3889,2021,5,LLMs,ACL,28,5,11,False,1.4028083531581272
arxiv_2020_03890,Paper_3890,2020,11,Graph Neural Networks,ECCV,8,3,19,True,4.552747445050534
arxiv_2021_03891,Paper_3891,2021,3,Computer Vision,ArXiv,65,6,13,False,14.904817817771875
arxiv_2023_03892,Paper_3892,2023,9,GANs,ACL,4,2,6,True,3.3232541298465628
arxiv_2021_03893,Paper_3893,2021,12,Multimodal Learning,ICCV,6,3,15,True,4.276218320137949
arxiv_2023_03894,Paper_3894,2023,11,Multimodal Learning,ArXiv,21,3,9,True,7.429127569426816
arxiv_2021_03895,Paper_3895,2021,4,Multimodal Learning,ArXiv,37,5,13,True,1.3598245262044364
arxiv_2020_03896,Paper_3896,2020,7,Computer Vision,ArXiv,69,6,16,True,1.0764493365039192
arxiv_2024_03897,Paper_3897,2024,6,Transformers,ArXiv,0,5,16,True,2.1021904831794593
arxiv_2020_03898,Paper_3898,2020,12,Reinforcement Learning,ArXiv,11,7,15,False,3.548498860126924
arxiv_2020_03899,Paper_3899,2020,9,Graph Neural Networks,ACL,39,5,16,True,7.540660738185911
arxiv_2021_03900,Paper_3900,2021,3,Diffusion Models,CVPR,2,3,11,False,7.641429388247142
arxiv_2021_03901,Paper_3901,2021,4,GANs,ArXiv,89,5,9,False,4.833298716816052
arxiv_2020_03902,Paper_3902,2020,11,Diffusion Models,ICLR,61,4,4,False,23.941590140549675
arxiv_2024_03903,Paper_3903,2024,12,Multimodal Learning,ArXiv,1,7,15,False,9.001422420396016
arxiv_2024_03904,Paper_3904,2024,4,NLP,ECCV,6,5,17,True,2.0420646480461215
arxiv_2024_03905,Paper_3905,2024,6,Transformers,ACL,0,5,15,True,2.1670633224643105
arxiv_2022_03906,Paper_3906,2022,6,Diffusion Models,ECCV,10,6,10,False,2.510833323871784
arxiv_2023_03907,Paper_3907,2023,4,Transformers,EMNLP,4,3,12,False,8.837237847930018
arxiv_2021_03908,Paper_3908,2021,8,LLMs,ICCV,1,7,7,True,2.196907042526613
arxiv_2023_03909,Paper_3909,2023,8,GANs,CVPR,4,4,13,False,6.514726871620641
arxiv_2022_03910,Paper_3910,2022,12,GANs,ArXiv,35,3,5,False,1.3219223422441408
arxiv_2022_03911,Paper_3911,2022,12,Multimodal Learning,ACL,12,6,11,False,1.0883911390745613
arxiv_2023_03912,Paper_3912,2023,12,Graph Neural Networks,ArXiv,18,5,17,False,0.2419421766484735
arxiv_2022_03913,Paper_3913,2022,6,GANs,IJCAI,25,6,14,True,4.85415686695057
arxiv_2024_03914,Paper_3914,2024,9,Multimodal Learning,ICCV,2,1,11,False,0.7062316524975293
arxiv_2024_03915,Paper_3915,2024,4,Multimodal Learning,ACL,7,6,16,False,6.396908392937245
arxiv_2022_03916,Paper_3916,2022,3,Graph Neural Networks,ArXiv,25,5,9,False,5.857362523532795
arxiv_2023_03917,Paper_3917,2023,7,NLP,ArXiv,12,5,11,False,1.7821073445987765
arxiv_2023_03918,Paper_3918,2023,9,Federated Learning,ArXiv,73,2,12,False,11.94425444689693
arxiv_2024_03919,Paper_3919,2024,1,Diffusion Models,ArXiv,7,7,8,False,0.4068904976943402
arxiv_2022_03920,Paper_3920,2022,11,Multimodal Learning,AAAI,34,6,19,False,2.4410985895353625
arxiv_2024_03921,Paper_3921,2024,7,GANs,CVPR,1,3,8,False,3.426855982559347
arxiv_2022_03922,Paper_3922,2022,12,Federated Learning,ACL,6,4,9,False,6.265965732484611
arxiv_2024_03923,Paper_3923,2024,1,Diffusion Models,ICCV,7,2,15,False,17.082704614470806
arxiv_2020_03924,Paper_3924,2020,11,Federated Learning,NeurIPS,79,7,12,True,9.125743744164028
arxiv_2021_03925,Paper_3925,2021,12,Diffusion Models,ArXiv,53,1,13,False,5.302410072220169
arxiv_2021_03926,Paper_3926,2021,10,Reinforcement Learning,NeurIPS,162,6,13,False,9.006644853543149
arxiv_2023_03927,Paper_3927,2023,7,LLMs,EMNLP,29,6,19,False,3.5581093404803332
arxiv_2021_03928,Paper_3928,2021,4,Transformers,ICML,37,6,5,True,1.7245741432332042
arxiv_2022_03929,Paper_3929,2022,3,GANs,EMNLP,41,6,12,False,2.658072154602631
arxiv_2020_03930,Paper_3930,2020,9,Diffusion Models,NeurIPS,66,1,18,False,20.34839127121127
arxiv_2023_03931,Paper_3931,2023,4,NLP,AAAI,13,3,14,False,0.09222287450022512
arxiv_2020_03932,Paper_3932,2020,9,Graph Neural Networks,EMNLP,105,7,7,False,0.5354538692948003
arxiv_2020_03933,Paper_3933,2020,2,Transformers,ArXiv,23,6,13,False,1.6922849324479896
arxiv_2023_03934,Paper_3934,2023,2,Multimodal Learning,CVPR,4,3,18,False,7.2990321043218165
arxiv_2021_03935,Paper_3935,2021,12,Diffusion Models,ECCV,11,1,9,False,6.146103504703976
arxiv_2021_03936,Paper_3936,2021,12,GANs,ArXiv,36,3,16,False,9.5194669037148
arxiv_2020_03937,Paper_3937,2020,8,Graph Neural Networks,EMNLP,218,3,12,False,9.264188030820723
arxiv_2022_03938,Paper_3938,2022,7,Computer Vision,AAAI,22,1,8,True,5.585944253304419
arxiv_2020_03939,Paper_3939,2020,7,Reinforcement Learning,ECCV,14,4,13,True,2.582981788448628
arxiv_2023_03940,Paper_3940,2023,4,Computer Vision,ArXiv,3,1,14,False,2.044978459513403
arxiv_2023_03941,Paper_3941,2023,2,LLMs,AAAI,34,2,15,True,0.6584595166239622
arxiv_2020_03942,Paper_3942,2020,8,Transformers,ICCV,201,5,16,False,6.290109167985097
arxiv_2023_03943,Paper_3943,2023,4,Reinforcement Learning,ArXiv,5,2,9,False,3.1845326284235824
arxiv_2023_03944,Paper_3944,2023,7,GANs,ArXiv,8,2,5,False,6.706545649149042
arxiv_2023_03945,Paper_3945,2023,10,Diffusion Models,ICML,4,4,18,True,3.54677401530377
arxiv_2023_03946,Paper_3946,2023,1,Federated Learning,ArXiv,11,4,18,False,6.6483344039944035
arxiv_2023_03947,Paper_3947,2023,10,Multimodal Learning,ACL,37,7,17,True,4.769586752263905
arxiv_2024_03948,Paper_3948,2024,6,Reinforcement Learning,ICML,10,1,10,True,2.4587544606064067
arxiv_2023_03949,Paper_3949,2023,11,NLP,ArXiv,1,5,12,False,5.3865118800072445
arxiv_2024_03950,Paper_3950,2024,10,Transformers,EMNLP,16,3,19,True,7.361370610188959
arxiv_2024_03951,Paper_3951,2024,8,Diffusion Models,ICLR,6,1,14,False,6.640856432313843
arxiv_2020_03952,Paper_3952,2020,9,Reinforcement Learning,ACL,8,5,10,False,0.8563388715823379
arxiv_2021_03953,Paper_3953,2021,12,Diffusion Models,ICML,54,1,7,False,0.8102590703650321
arxiv_2021_03954,Paper_3954,2021,10,GANs,ECCV,25,3,15,True,11.799932439131437
arxiv_2020_03955,Paper_3955,2020,1,Graph Neural Networks,EMNLP,248,6,15,False,8.434380980080544
arxiv_2023_03956,Paper_3956,2023,9,Computer Vision,ArXiv,0,1,19,True,7.1096735933559
arxiv_2021_03957,Paper_3957,2021,3,Federated Learning,ArXiv,27,3,17,False,0.62261732479289
arxiv_2021_03958,Paper_3958,2021,7,GANs,ICCV,28,1,9,False,1.5295321352343212
arxiv_2021_03959,Paper_3959,2021,3,Transformers,CVPR,4,4,12,False,4.409904849086466
arxiv_2022_03960,Paper_3960,2022,3,Multimodal Learning,EMNLP,10,2,17,False,7.189654927353399
arxiv_2023_03961,Paper_3961,2023,2,Reinforcement Learning,ArXiv,22,1,7,False,8.130914833477501
arxiv_2021_03962,Paper_3962,2021,11,Multimodal Learning,ECCV,28,2,10,False,9.047633833799347
arxiv_2021_03963,Paper_3963,2021,6,GANs,EMNLP,1,3,4,True,2.5032728133759012
arxiv_2022_03964,Paper_3964,2022,6,Reinforcement Learning,ACL,48,5,5,True,0.10963758645276239
arxiv_2023_03965,Paper_3965,2023,1,Diffusion Models,ICCV,1,6,4,True,5.593326830022109
arxiv_2023_03966,Paper_3966,2023,9,Multimodal Learning,ICML,0,3,12,True,0.04698324471212024
arxiv_2022_03967,Paper_3967,2022,10,Diffusion Models,ICLR,6,1,4,False,7.844635005973543
arxiv_2021_03968,Paper_3968,2021,1,Multimodal Learning,ArXiv,3,1,13,False,1.8768645662177534
arxiv_2024_03969,Paper_3969,2024,7,Diffusion Models,ArXiv,5,5,11,True,1.2922918014388718
arxiv_2021_03970,Paper_3970,2021,9,GANs,ArXiv,21,5,15,False,0.35544012804776803
arxiv_2022_03971,Paper_3971,2022,10,LLMs,IJCAI,20,7,7,True,2.0354208200407644
arxiv_2020_03972,Paper_3972,2020,10,Multimodal Learning,ACL,165,1,11,False,6.408616043110391
arxiv_2021_03973,Paper_3973,2021,7,Diffusion Models,ArXiv,27,2,7,False,1.5121876983773332
arxiv_2020_03974,Paper_3974,2020,8,GANs,ArXiv,6,5,4,False,0.7892095065214031
arxiv_2024_03975,Paper_3975,2024,9,NLP,ArXiv,31,2,7,False,2.7165594337029213
arxiv_2020_03976,Paper_3976,2020,11,Diffusion Models,ICCV,36,2,15,False,4.287079575604662
arxiv_2024_03977,Paper_3977,2024,1,Transformers,ICLR,6,6,7,False,2.644918570221333
arxiv_2020_03978,Paper_3978,2020,3,Diffusion Models,CVPR,27,6,9,False,4.430523349788172
arxiv_2023_03979,Paper_3979,2023,2,GANs,ArXiv,60,1,9,True,4.127245768784681
arxiv_2021_03980,Paper_3980,2021,1,Diffusion Models,ArXiv,157,5,10,True,3.309696145613385
arxiv_2022_03981,Paper_3981,2022,8,Transformers,ArXiv,69,4,16,False,5.27794713058506
arxiv_2020_03982,Paper_3982,2020,11,GANs,ArXiv,17,4,14,True,0.2510556337927643
arxiv_2023_03983,Paper_3983,2023,7,LLMs,CVPR,76,4,15,False,1.7804449291805238
arxiv_2022_03984,Paper_3984,2022,12,NLP,ArXiv,3,4,18,False,7.767220767264259
arxiv_2020_03985,Paper_3985,2020,5,Federated Learning,ICML,131,6,16,True,3.6627608512891023
arxiv_2021_03986,Paper_3986,2021,7,Computer Vision,AAAI,64,2,8,False,6.3118493607542785
arxiv_2024_03987,Paper_3987,2024,8,Reinforcement Learning,CVPR,13,5,12,False,0.9265962366107304
arxiv_2022_03988,Paper_3988,2022,10,Federated Learning,ICLR,66,3,10,False,0.7928232424590214
arxiv_2023_03989,Paper_3989,2023,10,Multimodal Learning,ACL,5,1,11,False,1.153072945718692
arxiv_2022_03990,Paper_3990,2022,8,Transformers,ICCV,2,7,4,False,0.9108985329893453
arxiv_2023_03991,Paper_3991,2023,9,Diffusion Models,ICCV,0,7,8,True,11.545790686910944
arxiv_2023_03992,Paper_3992,2023,9,Graph Neural Networks,EMNLP,24,3,9,False,0.06439937097337513
arxiv_2023_03993,Paper_3993,2023,1,Transformers,ArXiv,4,4,15,False,5.214461897200335
arxiv_2021_03994,Paper_3994,2021,4,Transformers,IJCAI,6,7,18,False,8.901805786480535
arxiv_2023_03995,Paper_3995,2023,10,GANs,CVPR,9,6,16,False,3.834052084947605
arxiv_2022_03996,Paper_3996,2022,3,Diffusion Models,CVPR,0,7,7,False,2.4166265723424254
arxiv_2023_03997,Paper_3997,2023,8,LLMs,IJCAI,5,3,5,False,0.035765124106313315
arxiv_2024_03998,Paper_3998,2024,9,LLMs,ArXiv,6,2,8,False,1.437305831038897
arxiv_2022_03999,Paper_3999,2022,2,Transformers,AAAI,2,5,8,True,0.46374444317865243
arxiv_2020_04000,Paper_4000,2020,8,Reinforcement Learning,ArXiv,95,5,9,True,2.247464694866278
arxiv_2021_04001,Paper_4001,2021,9,NLP,ICCV,51,1,12,False,4.521208764961781
arxiv_2020_04002,Paper_4002,2020,3,LLMs,ArXiv,17,5,16,True,6.786393738610592
arxiv_2023_04003,Paper_4003,2023,3,Transformers,ICML,3,5,4,True,4.192250171526981
arxiv_2022_04004,Paper_4004,2022,5,Diffusion Models,EMNLP,3,3,15,False,30.241517320825487
arxiv_2021_04005,Paper_4005,2021,4,NLP,ArXiv,26,6,4,True,9.442414138076629
arxiv_2020_04006,Paper_4006,2020,3,Reinforcement Learning,ArXiv,19,6,14,False,2.9958596766134433
arxiv_2023_04007,Paper_4007,2023,2,Computer Vision,CVPR,8,3,10,False,14.781232897382761
arxiv_2020_04008,Paper_4008,2020,9,Transformers,CVPR,54,6,14,False,1.2731549229360208
arxiv_2023_04009,Paper_4009,2023,3,Federated Learning,ICCV,10,1,15,False,18.278184610681127
arxiv_2024_04010,Paper_4010,2024,1,Computer Vision,ArXiv,10,1,10,False,15.826626895383654
arxiv_2023_04011,Paper_4011,2023,7,Reinforcement Learning,CVPR,9,4,16,False,6.539467451420724
arxiv_2020_04012,Paper_4012,2020,5,Transformers,ACL,31,6,5,False,3.3375578556065566
arxiv_2023_04013,Paper_4013,2023,7,Diffusion Models,ACL,4,5,17,False,1.8866388557502152
arxiv_2020_04014,Paper_4014,2020,2,LLMs,ICCV,134,6,4,False,0.027224780347587837
arxiv_2020_04015,Paper_4015,2020,9,Reinforcement Learning,ArXiv,19,2,11,False,7.831266345178736
arxiv_2021_04016,Paper_4016,2021,5,NLP,ACL,2,7,12,False,7.873434249980974
arxiv_2024_04017,Paper_4017,2024,12,NLP,ArXiv,12,4,15,False,4.171768937722984
arxiv_2022_04018,Paper_4018,2022,3,Computer Vision,ECCV,57,4,4,True,3.412922607801492
arxiv_2024_04019,Paper_4019,2024,8,Transformers,ArXiv,0,1,10,False,0.4790827496120783
arxiv_2020_04020,Paper_4020,2020,12,Graph Neural Networks,ArXiv,16,4,5,True,4.350701225613811
arxiv_2024_04021,Paper_4021,2024,9,Computer Vision,EMNLP,6,1,15,False,3.283491096550708
arxiv_2021_04022,Paper_4022,2021,11,Transformers,EMNLP,0,1,16,False,17.273054342180018
arxiv_2022_04023,Paper_4023,2022,6,Transformers,ArXiv,22,2,5,False,11.213626248331298
arxiv_2023_04024,Paper_4024,2023,7,GANs,ICLR,3,7,6,False,14.715411022329771
arxiv_2020_04025,Paper_4025,2020,7,Diffusion Models,ECCV,88,7,9,True,5.484400034056801
arxiv_2023_04026,Paper_4026,2023,10,Computer Vision,CVPR,19,3,12,False,0.4534300262317328
arxiv_2021_04027,Paper_4027,2021,7,Reinforcement Learning,CVPR,82,4,6,True,4.626347901058612
arxiv_2020_04028,Paper_4028,2020,11,Computer Vision,AAAI,0,4,15,False,7.416262384568397
arxiv_2023_04029,Paper_4029,2023,8,Computer Vision,ArXiv,26,1,19,False,18.77960715303585
arxiv_2021_04030,Paper_4030,2021,12,GANs,ECCV,20,4,10,False,0.9593031174077247
arxiv_2024_04031,Paper_4031,2024,6,LLMs,IJCAI,8,4,4,False,0.6579585012036836
arxiv_2022_04032,Paper_4032,2022,5,GANs,AAAI,17,4,13,False,5.329754181766736
arxiv_2020_04033,Paper_4033,2020,7,Transformers,EMNLP,31,2,7,False,0.9239539133662499
arxiv_2023_04034,Paper_4034,2023,8,Transformers,CVPR,42,2,17,False,0.050060721981312443
arxiv_2020_04035,Paper_4035,2020,7,NLP,ICCV,66,7,7,False,5.437397095350893
arxiv_2024_04036,Paper_4036,2024,3,Multimodal Learning,CVPR,17,7,19,False,5.730954494421875
arxiv_2022_04037,Paper_4037,2022,4,Multimodal Learning,IJCAI,16,3,13,False,7.1965544921986355
arxiv_2020_04038,Paper_4038,2020,5,Federated Learning,ArXiv,21,4,7,False,0.4907487861786539
arxiv_2021_04039,Paper_4039,2021,11,Reinforcement Learning,ArXiv,48,1,11,True,5.146651887276194
arxiv_2021_04040,Paper_4040,2021,3,Graph Neural Networks,ICLR,24,7,17,True,0.5798030961864523
arxiv_2022_04041,Paper_4041,2022,11,NLP,CVPR,19,6,9,True,1.5420538811032753
arxiv_2022_04042,Paper_4042,2022,4,Computer Vision,ACL,129,4,13,False,3.8401222690525394
arxiv_2024_04043,Paper_4043,2024,4,GANs,ECCV,1,4,9,False,2.4614311728991884
arxiv_2020_04044,Paper_4044,2020,2,GANs,ACL,14,5,15,True,0.19466552651557167
arxiv_2022_04045,Paper_4045,2022,9,Graph Neural Networks,ICCV,18,6,18,True,0.29182715745533916
arxiv_2023_04046,Paper_4046,2023,9,Reinforcement Learning,EMNLP,2,3,19,False,15.312747891255132
arxiv_2024_04047,Paper_4047,2024,1,Reinforcement Learning,CVPR,0,3,11,False,22.163475174412582
arxiv_2024_04048,Paper_4048,2024,10,Graph Neural Networks,ECCV,18,1,6,False,5.7305660237661415
arxiv_2020_04049,Paper_4049,2020,8,Graph Neural Networks,CVPR,50,6,15,True,0.6598325319492169
arxiv_2023_04050,Paper_4050,2023,3,GANs,CVPR,11,5,12,False,3.198284520919562
arxiv_2022_04051,Paper_4051,2022,8,Multimodal Learning,CVPR,10,4,8,False,5.280505913391304
arxiv_2023_04052,Paper_4052,2023,3,Graph Neural Networks,EMNLP,10,2,12,True,1.1230778821310676
arxiv_2023_04053,Paper_4053,2023,12,LLMs,ICML,24,4,13,False,3.539954369362675
arxiv_2021_04054,Paper_4054,2021,8,Transformers,EMNLP,97,7,15,True,4.067470112241257
arxiv_2022_04055,Paper_4055,2022,7,Multimodal Learning,ICLR,35,2,10,False,2.5742206572607813
arxiv_2020_04056,Paper_4056,2020,3,Federated Learning,ArXiv,28,1,14,False,9.673431043383072
arxiv_2020_04057,Paper_4057,2020,5,Federated Learning,ArXiv,6,3,16,False,3.3724281928276536
arxiv_2021_04058,Paper_4058,2021,4,NLP,NeurIPS,3,4,13,False,5.651256708354841
arxiv_2020_04059,Paper_4059,2020,2,Federated Learning,ACL,4,4,8,False,2.433387759279388
arxiv_2022_04060,Paper_4060,2022,8,Federated Learning,CVPR,38,6,14,False,5.158343446314389
arxiv_2023_04061,Paper_4061,2023,9,GANs,ICML,16,5,17,False,2.79388996371317
arxiv_2023_04062,Paper_4062,2023,5,Transformers,ICLR,9,3,6,True,1.751940855436798
arxiv_2021_04063,Paper_4063,2021,12,Multimodal Learning,ACL,159,1,13,False,0.09288101592091515
arxiv_2023_04064,Paper_4064,2023,9,Computer Vision,ArXiv,6,7,13,False,3.040252564509711
arxiv_2024_04065,Paper_4065,2024,4,Multimodal Learning,ArXiv,11,7,15,True,9.093772367271676
arxiv_2023_04066,Paper_4066,2023,10,GANs,ArXiv,14,1,4,True,2.1002817704701022
arxiv_2023_04067,Paper_4067,2023,1,LLMs,ArXiv,9,7,6,False,4.822770766574005
arxiv_2020_04068,Paper_4068,2020,8,LLMs,ArXiv,46,7,9,False,3.223577193374651
arxiv_2024_04069,Paper_4069,2024,4,Computer Vision,IJCAI,3,5,14,True,6.563665622354859
arxiv_2024_04070,Paper_4070,2024,5,LLMs,ArXiv,17,3,19,True,2.1356909790338867
arxiv_2022_04071,Paper_4071,2022,9,Federated Learning,ArXiv,45,4,18,True,8.88700893969794
arxiv_2024_04072,Paper_4072,2024,7,LLMs,ECCV,9,5,16,True,1.2075714468567424
arxiv_2022_04073,Paper_4073,2022,7,Reinforcement Learning,ECCV,13,6,18,False,15.106703890174131
arxiv_2024_04074,Paper_4074,2024,2,Federated Learning,ACL,12,1,18,False,4.498300832381342
arxiv_2023_04075,Paper_4075,2023,1,Federated Learning,ArXiv,15,2,16,False,0.987334084283531
arxiv_2021_04076,Paper_4076,2021,5,Transformers,ArXiv,99,2,11,False,4.2470242203690916
arxiv_2024_04077,Paper_4077,2024,9,Reinforcement Learning,AAAI,1,4,11,True,5.558815853040883
arxiv_2023_04078,Paper_4078,2023,1,GANs,ICCV,9,6,9,False,3.714902737304788
arxiv_2022_04079,Paper_4079,2022,1,Diffusion Models,AAAI,27,6,9,False,4.557323646772754
arxiv_2020_04080,Paper_4080,2020,5,GANs,ACL,158,1,10,False,1.1914830331218798
arxiv_2024_04081,Paper_4081,2024,2,Reinforcement Learning,ArXiv,1,2,10,False,1.9477548744798312
arxiv_2023_04082,Paper_4082,2023,11,GANs,EMNLP,27,1,7,True,4.4720627335916765
arxiv_2024_04083,Paper_4083,2024,3,Graph Neural Networks,ICLR,4,3,16,True,1.4899851539633695
arxiv_2022_04084,Paper_4084,2022,6,Graph Neural Networks,AAAI,31,3,4,False,1.6469703705313132
arxiv_2023_04085,Paper_4085,2023,6,NLP,ArXiv,5,1,11,False,9.934385602389199
arxiv_2024_04086,Paper_4086,2024,5,Federated Learning,ECCV,11,4,16,False,2.037472963871883
arxiv_2022_04087,Paper_4087,2022,2,Computer Vision,EMNLP,18,7,13,False,8.052446897057466
arxiv_2021_04088,Paper_4088,2021,2,Graph Neural Networks,ACL,9,1,7,False,1.2335483235510714
arxiv_2020_04089,Paper_4089,2020,3,Computer Vision,ICCV,41,4,6,False,3.9277295372434775
arxiv_2022_04090,Paper_4090,2022,9,Computer Vision,ArXiv,25,2,11,False,2.631362983201473
arxiv_2020_04091,Paper_4091,2020,6,NLP,AAAI,6,5,6,False,1.6950335885421386
arxiv_2021_04092,Paper_4092,2021,11,Multimodal Learning,ArXiv,28,2,19,True,13.467325750953252
arxiv_2024_04093,Paper_4093,2024,4,Federated Learning,ICCV,2,7,17,True,2.544267763380276
arxiv_2021_04094,Paper_4094,2021,5,LLMs,ArXiv,17,7,15,False,0.3385540817855434
arxiv_2023_04095,Paper_4095,2023,6,Reinforcement Learning,IJCAI,3,6,17,True,0.10011077829109466
arxiv_2022_04096,Paper_4096,2022,4,Transformers,ArXiv,3,2,7,False,1.0254072143342572
arxiv_2023_04097,Paper_4097,2023,11,Transformers,ArXiv,6,6,10,True,6.520773677545762
arxiv_2023_04098,Paper_4098,2023,4,Diffusion Models,ACL,3,2,5,False,3.237572300471558
arxiv_2020_04099,Paper_4099,2020,5,Diffusion Models,ArXiv,55,1,14,False,1.4967393361704395
arxiv_2024_04100,Paper_4100,2024,4,Diffusion Models,ICLR,2,4,5,False,9.011640418545463
arxiv_2022_04101,Paper_4101,2022,7,Diffusion Models,ICML,36,4,14,False,0.4642316752211837
arxiv_2024_04102,Paper_4102,2024,4,NLP,NeurIPS,5,3,9,False,2.2767471538408226
arxiv_2022_04103,Paper_4103,2022,9,Federated Learning,ArXiv,7,3,11,False,2.728832810981219
arxiv_2023_04104,Paper_4104,2023,8,Diffusion Models,EMNLP,39,4,7,False,0.08825585498473176
arxiv_2024_04105,Paper_4105,2024,3,NLP,ArXiv,6,1,8,False,3.9578908877792744
arxiv_2023_04106,Paper_4106,2023,8,Multimodal Learning,ICLR,22,3,4,True,1.016150336326499
arxiv_2022_04107,Paper_4107,2022,3,Multimodal Learning,ACL,23,7,12,False,1.0463803582097988
arxiv_2024_04108,Paper_4108,2024,10,LLMs,EMNLP,0,4,7,False,2.7472273609851214
arxiv_2020_04109,Paper_4109,2020,9,NLP,ArXiv,222,4,14,False,17.714714423781142
arxiv_2021_04110,Paper_4110,2021,2,Graph Neural Networks,ArXiv,143,5,13,False,7.308569725418734
arxiv_2021_04111,Paper_4111,2021,7,GANs,ArXiv,27,5,15,False,7.391155997753818
arxiv_2023_04112,Paper_4112,2023,8,Computer Vision,ICCV,8,5,5,False,13.601077350402026
arxiv_2023_04113,Paper_4113,2023,12,Diffusion Models,ArXiv,13,3,18,False,16.771820144003712
arxiv_2024_04114,Paper_4114,2024,6,Transformers,CVPR,6,3,9,False,0.7112455788289296
arxiv_2021_04115,Paper_4115,2021,11,Multimodal Learning,ICLR,4,3,7,False,2.000172181940282
arxiv_2020_04116,Paper_4116,2020,8,Multimodal Learning,ICML,6,4,6,False,0.7117571428613425
arxiv_2022_04117,Paper_4117,2022,2,Computer Vision,ArXiv,84,4,8,True,7.357387674021929
arxiv_2024_04118,Paper_4118,2024,6,Diffusion Models,EMNLP,3,6,5,True,0.1129545921907059
arxiv_2021_04119,Paper_4119,2021,10,Transformers,ArXiv,57,3,12,True,10.512125495547535
arxiv_2023_04120,Paper_4120,2023,10,Transformers,ArXiv,8,7,12,False,4.5116936312048725
arxiv_2023_04121,Paper_4121,2023,3,Transformers,ArXiv,91,1,5,False,1.0618219680003622
arxiv_2023_04122,Paper_4122,2023,7,GANs,IJCAI,6,5,19,False,0.3578792592715525
arxiv_2024_04123,Paper_4123,2024,4,Multimodal Learning,ArXiv,7,3,9,True,2.4853790196766203
